stop_id,stop_code,stop_name,stop_lat,stop_lon
902332,64048,PONCE DE LEON AVE@JULIETTE RD,33.816334,-84.182182
901669,67064,DEFOOR AVE NW@TAYLOR ST NW,33.801849,-84.42028
901670,67066,DEFOOR AVE NW@MARVIN ST NW,33.800808,-84.419006
901671,67069,BELLEMEADE AVE NW@BUCHANAN ST NW,33.80037,-84.41332
901677,67169,HUFF RDNW@ELLSWORTH IND BLVD NW,33.788863,-84.425991
901678,67170,HUFF RD NW@FAIRMONT AVE NW,33.789502,-84.422229
901679,67180,CHATTAHOOCHEE AVE NW@ELLSWORTH DR ,33.800659,-84.427029
901680,67182,CHATTAHOOCHEE AVE NW @ SOUTHLAND CIR ,33.801638,-84.43018
901903,69029,PIEDMONT AVE NE@1502,33.795393,-84.370546
901904,69030,PIEDMONT AVE NE@AVERY DR NE,33.79446,-84.3717
901913,69170,CHESHIRE BRIDGE RD NE@LIDDELL DR NE,33.809124,-84.36132
901914,69174,CHESHIRE BRIDGE RD NE@FAULKNER RD N,33.811342,-84.356512
901917,61172,CLAIRMONT RD@AZALEA CIR,33.815445,-84.3063
901918,61174,CLAIRMONT RD@TRAILMARK DR,33.817947,-84.305008
901919,61184,CLAIRMONT RD@BRIARCLIFF RD,33.837077,-84.311693
901920,61186,I-85 N@WILLIAMSBURG VILLAGE,33.840271,-84.310127
901921,61188,LAVISTA RD@PANGBORN RD,33.829544,-84.278702
901922,61190,LAVISTA RD@CLAIRMONT RD,33.819835,-84.304321
902150,60018,BUFORD HWY NE@2965,33.834152,-84.339256
902151,60020,BUFORD HWY NE @ LINCOLN COURT AVE,33.834595,-84.339256
902153,60031,CLAIRMONT RD@2890,33.84189,-84.313682
902154,60032,BUFORD HWY@3132,33.838173,-84.333794
902155,60034,BUFORD HWY@BRAMBLEWOOD DR NE,33.839539,-84.332245
902157,61058,LAVISTA RD@PANGBORN RD,33.828468,-84.28051
902158,61060,LAVISTA RD @ 3210,33.830025,-84.278638
902159,66562,ATLANTA IND PKWY @ATLANTA IND DRNW,33.796147,-84.495876
902161,66578,HOLLYWOOD RD@SPRING ST,33.788773,-84.466287
901467,69240,JOHNSON RD NE@BEECH VALLEY RD NE,33.797764,-84.349037
901468,69242,JOHNSON RD NE@PASADENA AVE NE,33.798466,-84.347809
901469,69244,JOHNSON RD NE@NOBLE DR NE,33.798759,-84.346794
901475,60112,BRIARCLIFF RD NE@SHERIDAN RD NE,33.824364,-84.334633
901476,60113,BRIARCLIFF RD NE@MAYFAIR DR NE,33.82299,-84.33509
901477,60114,BRIARCLIFF RD NE@HOPKINS TER NE,33.82144,-84.33509
901701,60268,NORTHEAST EXPY@CLIFF VALLEY WAY,33.835999,-84.32563
901702,59014,PIEDMONT RD NE@PEACHTREE DR NE,33.837353,-84.368179
901703,59016,PIEDMONT RD NE@PACES FERRY RD NE,33.838752,-84.368854
901704,59018,PIEDMONT RD NE@MARTINA DR NE,33.841768,-84.370263
901705,59021,PIEDMONT RD NE@MARTINA DR NE,33.84171,-84.37053
901706,59030,PIEDMONT RD NE @ WESLEY RD NE,33.83147,-84.3683
901707,59032,PIEDMONT RD NE @ ALPINE RD NE,33.829533,-84.367958
901708,60242,BRIARCLIFF RD NE@DRUID VALLEY DR NE,33.825809,-84.33321
901710,60249,BRIARCLIFF RD@SOUTHLAND VISTA CT,33.81407,-84.33424
901923,61017,BRIARCLIFF RD@3055,33.836591,-84.315939
901924,61018,BRIARCLIFF RD@3040,33.837317,-84.313735
901925,61020,BRIARCLIFF RD@3145,33.837341,-84.309578
901926,61022,BRIARCLIFF RD@FISHER TRL,33.838005,-84.306404
901927,60318,CHANTILLY DR@1700,33.826193,-84.345691
901928,60320,LAVISTA RD@2133,33.816787,-84.316092
901929,60340,LAVISTA RD NE@1679,33.816038,-84.333356
901930,66432,AJAX DR@ABNER TER,33.800256,-84.462218
901933,66442,AUDREY PL@BROWNTOWN RD,33.801876,-84.476319
901934,66554,BOLTON RD@BROWNTOWN RD,33.804427,-84.482905
901935,66556,BOLTON RD@1051,33.78414,-84.497262
902167,68306,BELLEMEADE AVE NW@HOWELL MILL RD NW,33.80048,-84.41582
900002,99970032,ROCKBRIDGE RD@HALWICK WAY,33.786681,-84.198596
902173,70168,CLIFTON RD NE @ BILTMORE DR NE,33.80481,-84.334709
902174,70170,CLIFTON RD NE @ BRIARCLIFF RD NE,33.806154,-84.335917
902175,70174,BRIARCLIFF RD NE@BRIAR VISTA TER NE,33.81022,-84.33459
901478,60116,BRIARCLIFF RD NE@CITADEL DR NE,33.81988,-84.335298
901479,60126,BRIARCLIFF RD@MT ROYAL DR,33.833542,-84.319946
901480,60128,BRIARCLIFF RD@BEACON HILL BLVD,33.834175,-84.318825
901481,60129,BRIARCLIFF RD@BRUCE RD,33.835726,-84.316898
901482,60130,BRIARCLIFF RD@3040,33.83753,-84.313935
901483,60140,BRIARCLIFF RD@CHILDERLEE,33.830735,-84.32449
901484,60142,BRIARCLIFF RD@WOODCLIFF DR,33.829491,-84.326347
901485,60144,BRIARCLIFF RD@EXECUTIVE PARK LN,33.828542,-84.327855
901486,60146,BRIARCLIFF RD @ N DRUID HILLS RD,33.827887,-84.329109
901488,60158,LAVISTA RD NE @ WOODLAND HILLS DR ,33.815018,-84.340805
901489,60160,LAVISTA RD NE@BROOKFOREST DR NE,33.815804,-84.342873
901492,70144,CLIFTON RD NE @ GAMBRELL DR ,33.790074,-84.320686
901711,60252,N DRUID HILLS RD NE @ SAXON PL,33.834839,-84.341591
901712,68225,HOLLYWOOD RD@SAINT PAUL AVE,33.789981,-84.466705
901716,68242,HOWELL MILL RD NW@HUFF RD NW,33.78799,-84.412014
901717,68244,HOWELL MILL RD NW@BISHOP ST NW,33.790513,-84.412227
901718,68248,HOWELL MILL RD NW@TRABERT AVE NW,33.793236,-84.414185
901719,68250,HOWELL MILL RD NW@TRABERT AVE NW,33.793402,-84.414508
901723,69028,PIEDMONT AVE NE@MONROE DR NE,33.79668,-84.36951
901724,70200,N DECATUR RD NE @ LULLWATER RD ,33.78715,-84.32853
901725,70201,N DECATUR RD @ WASH LIVELY CIR,33.791806,-84.283459
901726,70210,N DECATUR RD NE @ BURLINGTON RD NE,33.79015,-84.31769
901936,68254,HOWELL MILL RD NW@ANTONE ST NW,33.797831,-84.416104
901937,68259,HOWELL MILL RD NW@VERNER ST NW,33.79901,-84.416163
901938,68260,HOWELL MILL RD NW@1775,33.803696,-84.413788
901939,68262,HOWELL MILL RD NW@BECK ST NW,33.807008,-84.412633
901940,68264,HOWELL MILL RD NW@CHANNING DR NW,33.807553,-84.412505
901941,68278,HOWELL MILL RD NW@HUFF RD NW,33.78759,-84.411728
901943,70052,WOODLAND HILLS DR NE @ RALPH RD,33.811721,-84.34312
901944,70054,WOODLAND HILLS DR NE @ COUNTRY LN ,33.813667,-84.341797
901945,69056,PIEDMONT CIR NE@MONROE DR NE,33.80987,-84.36758
901946,70288,CLIFTON RD@BRIARCLIFF RD,33.80528,-84.335826
901947,70290,CLIFTON RD@OLD BRIARCLIFF WAY,33.803541,-84.333611
901948,70292,CLIFTON RD@1762,33.80096,-84.33125
901949,70294,CLIFTON RD @ MICHAEL ST,33.800537,-84.329361
901950,70304,CLIFTON RD @ ASHBURY CIR,33.79533,-84.32166
902176,70183,E ROCK SPRINGS RD NE @ N DECATUR RD,33.79187,-84.33935
902177,70184,N DECATUR RD NE @ BRIARCLIFF RD NE,33.790974,-84.338134
902178,70186,N DECATUR RD NE @ SPRINGDALE RD NE,33.789749,-84.334953
902179,70188,N DECATUR RD NE @ OXFORD RD NE,33.78906,-84.33315
902180,66064,MCCALLIE BLVD NW@PERRY BLVD NW,33.799342,-84.454863
902181,66066,MCCALLIE BLVD NW@ABNER PL NW,33.79987,-84.457596
902182,66068,MCCALLIE BLVD NW@ABNER PL NW,33.79953,-84.457664
902183,66070,AJAX DR NW@MCCALLIE BLVD NW,33.798461,-84.458886
902184,66082,ABNER LN NW@ABNER PL NW,33.80174,-84.463047
902187,69228,N HIGHLAND AVE NE @ MORNINGSIDE DR,33.790676,-84.355416
902188,69230,N HIGHLAND AVE NE @ LANIER PL NE,33.791569,-84.353928
902189,69232,N HIGHLAND AVE NE @ UNIVERSITY DR,33.79274,-84.351631
902190,69234,N HIGHLAND AVE NE @ REEDER CIR NE,33.794399,-84.351021
901493,70146,CLIFTON RD NE @ LOWERGATE DR NE,33.79163,-84.32079
901494,70156,CLIFTON RD NE @ 1599,33.79931,-84.3244
901496,70160,CLIFTON RD NE @ TURNER LN,33.80075,-84.32681
901497,70162,CLIFTON RD NE @ TURNER LN (CDC PKWY),33.800758,-84.328737
901498,64060,E PONCE DE LEON AVE @ 5650,33.82256,-84.187826
901499,64062,E PONCE DE LEON AVE @STONE RIDGE DR,33.823953,-84.190443
901500,64064,E PONCE DE LEON AVE @ LITTON DR,33.825405,-84.193367
901501,64066,E PONCE DE LEON AVE @ MOUNTAIN IND,33.825908,-84.196345
901502,66606,HOLLYWOOD RD@HOLLYWOOD CT,33.797647,-84.470042
901503,66608,HIGHTOWER RD@WEST AVE,33.78886,-84.470551
901727,70212,N DECATUR RD NE @ RIDGEWOOD DR NE,33.79071,-84.31683
901728,70216,N DECATUR RD NE @ PRINCETON WAY ,33.79192,-84.31232
901729,70218,N DECATUR RD @ HAYGOOD DR,33.79208,-84.314682
901730,70230,N DECATUR RD @ LULLWATER RD,33.78747,-84.32899
901731,64100,E PONCE DE LEON AVE@BEVERAGE DR,33.820843,-84.186472
901732,64102,E PONCE DE LEON AVE @ BEVERAGE DR,33.820713,-84.186221
901734,64114,JULIETTE RD @ STONE MILL WAY,33.817913,-84.180451
901989,61182,CLAIRMONT RD@COUNCIL BLUFF DR,33.830772,-84.309029
901990,70074,JOHNSON RD NE@PASADENA AVE NE,33.80106,-84.342659
901991,70076,JOHNSON RD NE@NOBLE DR ,33.80267,-84.340561
901993,70078,JOHNSON RD NE@HELEN DR NE,33.803514,-84.339876
901995,63084,E PONCE DE LEON AVE@COBBLE MILL,33.815979,-84.235619
901996,63086,E PONCE DE LEON AVE@4366,33.814205,-84.236855
901997,63088,PONCE DE LEON AVE@SMITH ST,33.812492,-84.238083
902218,70122,N DECATUR RD NE @ DOWMAN DR NE,33.788326,-84.325539
902219,64020,N HAIRSTON RD @ CHATFIELD DR N,33.817866,-84.193793
902220,64022,N HAIRSTON RD @ CHATFIELD DR S,33.815219,-84.193763
902221,64024,MOUNTAIN INDUSTRIAL BLVD@LEWIS RD,33.828638,-84.195988
902222,64026,MOUNTAIN INDUSTRIAL BLVD@GREER CIR,33.833115,-84.199043
902223,66568,ATLANTA INDUSTRIAL PKY@3710,33.800932,-84.496495
901567,67162,HUFF RD NW@EARNEST ST NW,33.787625,-84.415055
901572,70232,N DECATUR RD NE @ OAKDALE RD ,33.788616,-84.331497
901573,70234,N DECATUR RD @ OXFORD RD,33.78915,-84.33258
901805,69144,MONROE DR NE@1705,33.800957,-84.371513
901806,69146,MONROE DR NE@ALLEN RD NE,33.802185,-84.372406
901807,69148,MONROE DR NE@PIEDMONT WAY NE,33.803394,-84.373138
901735,64116,JULIETTE RD @ WOOD BEND DR,33.817771,-84.180942
901736,64118,JULIETTE RD @ TREE MOUNTAIN PKY,33.821111,-84.180092
901737,64120,JULIETTE RD @ TREE MOUNTAIN PKY,33.821254,-84.179663
901738,64122,JULIETTE RD @ E PONCE DE LEON AVE,33.816608,-84.181214
901739,69156,MONROE DR NE@2075,33.80983,-84.37339
901740,69158,MONROE DR NE@ARMOUR DR NE,33.810169,-84.372063
901742,69166,CHESHIRE BRIDGE RD NE@WINDEMERE DR ,33.808056,-84.36393
901743,69168,CHESHIRE BRIDGE RD NE@MANCHESTER ST,33.808456,-84.362869
901952,70308,CLIFTON RD@UPPER GATE DR,33.79279,-84.32124
901953,70354,CLIFTON RD @ FISHBURNE DR,33.790543,-84.321196
901954,66018,PERRY BLVD NW@MARY GEORGE AVE NW,33.802752,-84.458213
901955,66020,PERRY BLVD NW@2210,33.80365,-84.45942
901956,66022,PERRY BLVD NW@2250,33.804764,-84.460556
901957,66024,PERRY BLVD NW@2245,33.805916,-84.463326
902224,66570,ATLANTA IND PKWY NW@ATLANTA IND DR ,33.796147,-84.495963
902226,66084,ABNER LN NW @ ABNER PL NW,33.80174,-84.463232
902227,66085,ABNER LN NW @ MARY GEORGE AVE NW,33.80132,-84.463134
902228,66086,ABNER PL NW @ ABNER TER NW,33.802198,-84.461949
902229,67136,ELLSWORTH DR NW@1320,33.791026,-84.426922
902230,67137,ELLSWORTH DR NW@ELAINE AVE NW,33.792651,-84.426788
902231,69068,MONROE DR NE@ROCK SPRINGS RD NE,33.805508,-84.374985
901537,60076,LAVISTA RD NE@BROOKFOREST DR NE,33.815399,-84.343254
901538,60078,BUFORD HWY @ N CLIFF VALLEY WAY,33.842354,-84.329926
901539,60088,N DRUID HILLS RD NE @ 2095,33.832466,-84.33567
901540,60090,N DRUID HILLS RD NE @ WOODCLIFF DR ,33.82665,-84.32471
901541,60092,N DRUID HILLS RD NE @ 2415,33.826413,-84.32487
901542,60094,N DRUID HILLS RD NE @ HOLLY LN NE,33.8256,-84.32267
901808,69150,MONROE DR NE@ROCK SPRINGS RD NE,33.805183,-84.374382
901810,69160,MONROE DR NE@MONROE PL NE,33.810318,-84.370735
901811,69162,MONROE DR NE@PIEDMONT CIR ,33.810177,-84.36837
901812,69164,PIEDMONT CIR NE@1924,33.80901,-84.367462
901813,71002,CHURCH ST@GLEN LAKE COMMONS,33.785504,-84.291787
901815,60258,CHANTILLY DR NE@1680,33.826399,-84.345126
901817,60270,NORTHEAST EXPY NE@1777,33.838306,-84.321274
901819,60283,LAVISTA RD NE@VISTA VALLEY DR NE,33.814603,-84.33623
210602,99970819,BROWNS MILL RD@MT ZION RD,33.673421,-84.383607
901964,69194,CHESHIRE BRIDGE RD NE @ FAULKNER RD NE,33.81158,-84.35641
901965,61192,CLAIRMONT RD@AUDUBON DR,33.833822,-84.310203
901966,61200,LAVISTA RD@AMANDA CIR,33.819884,-84.308654
902191,62010,LAWRENCEVILLE HWY @ LINKWOOD,33.824749,-84.257759
902192,62012,LAWRENCEVILLE HWY @ MONTREAL RD W,33.825848,-84.255318
902193,62014,LAWRENCEVILLE HWY @ MONTREAL RD E,33.827831,-84.250755
902194,62016,LAWRENCEVILLE HWY @ MONTREAL RD E,33.828283,-84.250401
902195,62026,LAWRENCEVILLE @ LEE WAY,33.830096,-84.24853
902196,62028,LAWRENCEVILLE HWY@CRESCENT CENTRE ,33.828229,-84.250608
901543,60106,N DRUID HILLS RD NE @ LAVISTA RD NE,33.817799,-84.313133
901544,60108,N DRUID HILLS RD NE @ LAVISTA RD NE,33.81751,-84.31187
901545,60109,N DRUID HILLS RD @ BERKELEY LN NE,33.82089,-84.31421
901546,60110,N DRUID HILLS RD NE @ DRUID OAKS,33.822238,-84.316312
901547,60118,BRIARCLIFF RD NE@2178,33.817093,-84.335472
901548,60120,BRIARCLIFF RD@EXECUTIVE PARK LN NE,33.828391,-84.327558
901549,66610,JAMES JACKSON PKY@NORTHWEST DR,33.789043,-84.476591
901550,66612,HOLLYWOOD RD@GUN CLUB RD,33.794225,-84.469621
211136,99971384,STARLINE DR@HABERSHAM DR,33.725117,-84.290785
901775,60214,LAVISTA RD NE@EMPIRE RD NE,33.814777,-84.321373
901776,60216,LAVISTA RD NE@HOUSTON MILL RD NE,33.814831,-84.319527
901777,60218,LAVISTA RD NE@MERRY LN NE,33.815311,-84.317923
901778,60220,LAVISTA RD NE @ N DRUID HILLS RD NE,33.817276,-84.313622
902026,69196,CHESHIRE BRIDGE RD NE@1984 ,33.81071,-84.35851
902027,69198,CHESHIRE BRIDGE NE@WELLBOURNE DR NE,33.810016,-84.360048
902028,69200,CHESHIRE BRIDGE RD NE@MANCHESTER ST,33.80906,-84.36279
902029,61010,CLAIRMONT RD@COUNCIL BLUFF DR,33.830448,-84.309471
902030,61012,CLAIRMONT RD@AUDUBON DR,33.833881,-84.310684
902031,61014,N DRUID HILLS RD NE @ 2941,33.815795,-84.310702
902032,61016,N DRUID HILLS RD NE @ 2960,33.81547,-84.31006
902033,61023,BRIARCLIFF RD NE@CHRYSLER DR NE,33.841218,-84.296665
902034,61024,BRIARCLIFF RD@OAKAWANA DR,33.844185,-84.291313
902035,61026,BRIARCLIFF RD@ABBY LN,33.842615,-84.294612
902263,60040,BUFORD HWY @ CLIFF VALLEY WAY NE,33.84108,-84.330971
902264,60042,BUFORD HWY@CLIFF VALLEY  NE,33.840942,-84.330643
902197,62030,LAWRENCEVILLE HWY @ MONTREAL RD W,33.826309,-84.255951
902200,61062,LAVISTA RD @ HARTLAND DR,33.829193,-84.280205
902201,61064,LAVISTA RD @ RICHARD STOKES DR,33.826624,-84.282894
902202,61074,LAVISTA RD @ BRIANWOOD RD,33.823326,-84.297066
902203,61076,LAVISTA RD @ SAGAMORE DR,33.82267,-84.298836
902204,61078,LAVISTA RD @ PINE FOREST DR,33.822231,-84.300316
902205,61080,LAVISTA RD @ PINELLAS TRL,33.820638,-84.302087
901508,69140,MONROE DR NE@1605,33.798317,-84.369835
901509,70240,N DECATUR RD @ E ROCK SPRINGS RD,33.791395,-84.338884
901511,70246,E ROCK SPRINGS RD @ MARKAN DR,33.79414,-84.34264
901512,70248,E ROCK SPRINGS RD @ BEECH VALLEY WY,33.79526,-84.34474
901782,60240,BRIARCLIFF RD NE @ WOODLAKE DR NE,33.82708,-84.33121
901784,68220,HOWELL MILL RD NW@MORRIS ST NW,33.796454,-84.416271
901785,67057,DEFOOR AVE NW@RHOMBOID ST NW,33.80772,-84.42513
901786,67058,DEFOOR AVE NW@MANTISSA ST NW,33.806084,-84.424957
901787,67061,DEFOOR AVE NW@CLAREMONT ST NW,33.804541,-84.422499
901788,67063,DEFOOR AVE@DEFOOR PL,33.80287,-84.42108
901789,68900,ARTS CENTER STATION,33.789283,-84.387125
901998,66416,BOLTON RD@PEYTON RD,33.807791,-84.480569
901999,66422,HOLLYWOOD RD@ALVIN DR,33.787734,-84.464488
902000,66428,MCCALLIE BLVD@AJAX DR,33.798532,-84.458767
902266,60054,BRIARCLIFF RD NE@WOODLAKE DR NE,33.82663,-84.33153
902267,60056,BRIARCLIFF RD NE@DRUID VALLEY DR NE,33.82533,-84.33332
902268,60058,BRIARCLIFF RD@DRUID HILLS RD,33.827335,-84.329857
902269,60060,N DRUID HILLS RD @ EXECUTIVE PARK DR,33.828934,-84.332466
902270,60046,BRIARCLIFF RD NE@2195,33.81727,-84.33511
902271,66586,MCCALLIE BLVD@ADDISON PL,33.799427,-84.458313
902273,66590,BRIDGEPORT DR@MARCO DR,33.800229,-84.476772
902274,66592,HOLLYWOOD RD@SPINK ST,33.812919,-84.469514
902276,68300,NORTHSIDE DR NW@NORTHSIDE CIR NW,33.797085,-84.407804
902277,68302,BELLEMEADE AVE @ NORTHSIDE DR NW,33.80035,-84.40851
901576,66270,NORTHWEST DR NW@BOLTON RD NW,33.800608,-84.487564
901577,66272,NORTHWEST DR NW@1514,33.79586,-84.486313
906575,66274,NORTHWEST DR@1464,33.795586,-84.485405
901513,70278,JOHNSON RD NE@MEADOWDALE AVE,33.799915,-84.344096
901514,70280,JOHNSON RD NE@NOBLE DR NE,33.799057,-84.346664
901515,70283,BRIARCLIFF RD@EUCLADE CT,33.81194,-84.33446
901516,66088,ABNER PL @ 2219,33.802227,-84.46047
901517,66098,PERRY BLVD NW @ 2250,33.804577,-84.460732
901518,66100,PERRY BLVD NW @ 2221,33.805241,-84.46154
901519,69238,N HIGHLAND AVE @ E ROCK SPRINGS RD,33.79649,-84.35006
901745,71010,CHURCH ST @ 1471,33.79012,-84.28664
901746,71012,CHURCH ST@SYCAMORE DR,33.791019,-84.285912
901747,71013,N DECATUR RD @ WINN WAY,33.79247,-84.28145
901748,71014,N DECATUR RD @ 2787,33.79275,-84.27991
901749,71025,LAWRENCEVILLE HWY @ N DRUID HILLS RD,33.808911,-84.273304
901750,71026,LAWRENCEVILLE HWY @ JORDAN LN,33.801635,-84.279493
902004,66448,BOLTON RD@REY ST,33.801988,-84.485946
902005,66040,BROWNTOWN RD NW@AUDREY PL ,33.801898,-84.476754
902006,69034,PIEDMONT AVE NE@15TH ST NE,33.78829,-84.377597
902232,69070,MONROE DR NE@PIEDMONT WAY NE,33.803837,-84.373924
902233,69080,MONROE DR NE@PIEDMONT AVE NE,33.796894,-84.369499
901578,66276,NORTHWEST DR NW@1420,33.794212,-84.484665
901579,66286,NORTHWEST DR@JAMES JACKSON PKY,33.787277,-84.477158
901583,68024,PEACHTREE RD NW @ 28TH ST NW,33.805571,-84.393899
901584,68026,PEACHTREE RD NW @ 26TH ST NW,33.802605,-84.393143
901585,68028,PEACHTREE RD NW @ 25TH ST NW,33.801495,-84.39299
901586,68030,PEACHTREE RD NW @ DEERING RD NW,33.79986,-84.392768
901589,60122,BRIARCLIFF RD @ WOODCLIFF DR,33.829071,-84.325859
901590,60124,BRIARCLIFF RD@CHILDERLEE LN,33.830616,-84.324036
901820,60284,LAVISTA RD@BRIARCLIFF RD,33.815289,-84.335068
901753,66132,HOLLYWOOD RD NW@SPINK ST NW,33.811722,-84.470581
901754,66134,HOLLYWOOD RD NW@2081,33.812359,-84.469994
901755,59034,PIEDMONT RD NE @ MIAMI CIR NE,33.828001,-84.367452
901756,59036,PIEDMONT RD NE @ SIDNEY MARCUS  ,33.825954,-84.367348
901757,59052,PIEDMONT RD NE @ DARLINGTON RD,33.832042,-84.367722
901967,61202,CLAIRMONT RD@COUNCIL BLUFF DR,33.828211,-84.308499
901968,61204,CLAIRMONT RD@WILANDREW DR,33.817994,-84.305332
901970,61220,LAVISTA RD @ AMANDA CIR,33.820349,-84.308654
901971,61222,BRIARCLIFF RD@CRESTLINE DR,33.838406,-84.302175
901972,66166,ARGYLE DR NW@MALDO DR NW,33.79947,-84.481644
901973,66168,ARGYLE DR NW@CARDO DR NW,33.799266,-84.480055
902238,69064,MONROE DR NE@1942,33.80864,-84.375473
902239,70166,CLIFTON RD NE @ OLD BRIARCLIFF WAY,33.802646,-84.332621
902241,66220,HOLLYWOOD RD NW@BOLTON RD NW,33.813315,-84.469148
902242,66222,HOLLYWOOD RD NW@SPINK ST NW,33.812328,-84.470604
902243,66224,HOLLYWOOD RD NW@MAIN ST NW,33.81077,-84.471375
902244,66242,JAMES JACKSON PKY@JAMES JACKSON CT,33.799317,-84.475552
901552,67008,PERRY BLVD NW@JOHNSON RD NW,33.788638,-84.437008
901554,68348,HOWELL MILL RD NW@1710,33.803736,-84.414242
901821,60290,BRIARCLIFF RD@TIMOTHY DR,33.832672,-84.321358
901822,60292,BRIARCLIFF RD@TIMOTHY DR,33.833141,-84.321312
901823,60294,N DRUID HILLS RD NE @ DRUID OAKS DR,33.822194,-84.316443
901830,68252,HOWELL MILL RD NW@FORREST ST NW,33.795891,-84.415756
210860,99971100,PIERCE DR@PEACHTREE IND BLVD,33.894274,-84.305914
210861,99971101,PIERCE DR@PEACHTREE IND BLVD,33.893952,-84.305784
210863,99971102,PERIMETER CTR PL@PERIMETER CTR W,33.927368,-84.341371
902036,61028,BRIARCLIFF RD@CHRYSLER DR,33.8416,-84.296394
902037,61038,BRIARCLIFF RD @ CLAIRMONT RD,33.837599,-84.310697
901974,66170,ARGYLE DR NW@MARCO DR NW,33.799573,-84.478359
901975,60350,BRIARCLIFF RD@WOODCLIFF DR,33.828722,-84.326949
901976,60352,BRIARCLIFF RD @ CLIFF VALLEY WAY,33.831574,-84.32262
901977,60354,BRIARCLIFF RD@CLAIRMONT RD,33.83728,-84.31232
901978,60364,WOODLAND HILLS DR@LAVISTA RD,33.814758,-84.340994
901979,60366,BUFORD HWY@3160,33.839346,-84.332923
901980,60368,BUFORD HWY@2750,33.829213,-84.345349
901555,68350,HOWELL MILL RD NW@RIDGEWAY AVE NW,33.802139,-84.415283
901556,68352,HUFF RD@HOWELL MILL RD,33.787933,-84.412271
901557,68354,HUFF RD NW@FOSTER ST NW,33.787879,-84.413517
901560,70148,CLIFTON RD NE @ UPPER GATE DR NE,33.79261,-84.32074
901561,70150,CLIFTON RD NE @ HAYGOOD DR NE,33.79494,-84.32106
901562,66102,PERRY BLVD NW @ 2245,33.805695,-84.463257
901593,60136,BRIARCLIFF RD@MT ROYAL DR,33.834263,-84.319794
901594,60138,BRIARCLIFF RD@CLIFF VALLEY WAY,33.831919,-84.322552
901595,60148,BRIARCLIFF RD NE@SOUTHLAND VISTA CT,33.813431,-84.333664
901596,60150,LAVISTA RD NE @ BRIARCLIFF RD NE,33.815411,-84.335701
901597,60152,LAVISTA RD NE @ VISTA VALLEY DR NE,33.814869,-84.336617
901598,60154,LAVISTA RD NE @ BERNADETTE LN NE,33.814297,-84.338371
901599,60164,LAVISTA RD@BRIARVISTA WAY,33.81668,-84.330239
901600,60166,LAVISTA RD@ARBORVISTA DR,33.816349,-84.328423
901601,60182,LAVISTA RD @ N DRUID HILLS RD,33.818325,-84.310898
901602,60184,LAVISTA RD @ N DRUID HILLS RD,33.817682,-84.313593
901603,60194,LAVISTA RD @ BILTMORE DR,33.815777,-84.323425
901604,70152,CLIFTON RD NE @ GATEWOOD RD NE,33.796928,-84.322083
901605,70154,CLIFTON RD NE @ HOUSTON MILL RD NE,33.798279,-84.323472
901831,70020,BRIARCLIFF RD NE @ N DECATUR RD NE,33.790634,-84.337929
902211,60010,BUFORD HWY NE@2865,33.831989,-84.341705
902212,60011,BUFORD @ 2800,33.830195,-84.344272
902217,70116,BRIARCLIFF RD NE@OAK PARK DR  NE,33.785451,-84.341015
901525,69270,E ROCK SPRINGS RD NE @ JOHNSON RD,33.796806,-84.349815
901526,62034,LAWRENCEVILLE HWY @ FRAZIER RD,33.822827,-84.262994
901527,62035,LAWRENCEVILLE HWY@2514,33.820017,-84.265033
901528,62044,MONTREAL RD @ CLARKSTON INDUSTRIAL BLVD,33.817463,-84.245651
901796,70202,N DECATUR RD NE @ S OXFORD RD NE,33.788218,-84.325267
901797,70204,N DECATUR RD NE @ 1641,33.78802,-84.32328
901798,70206,N DECATUR RD NE @ CLIFTON RD ,33.788479,-84.321327
901799,66136,HOLLYWOOD RD NW@BOLTON RD ,33.813374,-84.468697
901800,66138,HOLLYWOOD RD NW@ARNO DR NW,33.798948,-84.46996
901801,66162,MALDO DR NW@CARDO DR NW,33.800739,-84.481819
901802,67194,CHATTAHOOCHEE AVE NW@MARIETTA BLVD ,33.809645,-84.437741
901803,67196,MARIETTA BLVD NW @ 2130,33.813256,-84.439754
901804,67200,HOWELL MILL RD NW@GARRAUX ST NW,33.797949,-84.416339
902010,69058,MONROE DR@PIEDMONT CIR,33.810541,-84.368207
902011,69060,MONROE DR NE@MONROE PL NE,33.810707,-84.370766
902012,69062,MONROE DR NE@2089,33.810368,-84.372726
902038,61040,LAVISTA RD@WINSTON PL,33.820175,-84.301949
902039,61044,LAVISTA RD@CAMBRIDGE COMMON,33.82391,-84.294945
902040,61048,LAVISTA RD@OAK GROVE DR,33.824432,-84.292297
902041,61030,BRIARCLIFF RD@BRANCH BEND,33.840701,-84.298079
902042,61032,BRIARCLIFF RD@RIDGEWAY RD,33.83867,-84.302093
902043,61034,BRIARCLIFF RD@FISHER TRL,33.838656,-84.305333
902044,68255,HOWELL MILL RD NW@HOLMES ST NW,33.799483,-84.415966
902045,68256,HOWELL MILL RD NW@BELLEMEADE AVE NW,33.80031,-84.415716
902046,68257,HOWELL MILL RD NW@RIDGEWAY AVE NW,33.802238,-84.414913
902047,68258,HOWELL MILL RD NW@WHITE ST NW,33.801602,-84.415765
902048,68266,HOWELL MILL RD NW@COLLIER RD NW,33.809794,-84.412681
